id;data_abertura_proposta;data_entrega_edital;data_entrega_proposta;data_publicacao;endereco_entrega_edital;funcao_responsavel;identificador;informacoes_gerais;modalidade;nome_responsavel;numero_aviso;numero_itens;numero_processo;objeto;situacao_aviso;tipo_pregao;tipo_recurso;uasg;descricao_item;quantidade_item;valor_estimado_item;descricao_detalhada_item;margem_preferencial;situacao_item;menor_lance;decreto_7174;fornecedor_vencedor;tratamento_diferenciado;unidade_fornecimento;valor_negociado;;situacao
39990;2013-08-15T10:00:00;2013-08-02T09:30:00;2013-08-02T09:30:00;02/08/2013;Esplanada Dos Ministerios - Bl. N, 2 Andar, Anexo - Brasilia/df - Plano Piloto/DF;Ordenador de Despesas;7,8700005000122E+016;NA;5;SERGIO ALEXANDRE CARDOSO DE LIMA CASTRO;122013;NA;6,20550023552013E+016;Pregão Eletrônico Registro de preços para eventual aquisição de gêneros alimentício s diversos (laticínios, frigorificados, hortifr utigranjeiros, gêneros secos), visando atender às necessidades do Comando do 7º Distrito Naval , conforme especificações e ;Publicado;Eletrônico;Nacional;787000;CAFÉ;100;16,05;CAFÉ, NOME CAFE MOIDO - CAFÉ EXRA FORTE MELITA 500G;false;homologado;11.39;false;NA;NA;QUILOGRAMA;NA;/pregoes/doc/pregao/7870000000122013;NORMAL
45461;2013-04-05T09:30:00;2013-03-22T08:00:00;2013-03-22T08:00:00;22/03/2013;Predio da Reitoria 1. Andar - Campus Universitario Darcy Ribeiro - Asa Norte/DF;Pregoeiro;1,5404005000152E+016;NA;5;ARISTOTELES ALVIM GOMES;152013;NA;2,31060160672013E+016;Pregão Eletrônico O objeto da presen te licitação é o Registro de Preços para a even tual aquisição de gêneros alimentícios, para ga rantir o serviço de desjejum, almoço e jantar, no Restaurante Universitário da FUB, conforme especificações e condições co;Publicado;Eletrônico;Nacional;154040;CAFÉ;3400;16,05;CAFÉ ESPECIAL - TIPO EXPORTAÇÃO, TORRADO E MOÍDO, ISENTO DE GRÃOS, QUALIDADE GLOBAL SUPERIOR, EMBALADO À VÁCUO, COM SELO DE QUALIDADE ABIC - PCT 500gr.;false;homologado;4.60;false;NA;NA;PCT;NA;/pregoes/doc/pregao/1540400000152013;NORMAL
47385;2013-10-22T15:00:00;2013-10-10T10:00:00;2013-10-10T10:00:00;10/10/2013;Av.rodrigues Alves, 01 - 3.andar - Saúde/RJ;Pregoeira;2,0035605000172E+016;NA;5;KELI CRISTINA DEL PINO REIS;172013;NA;8,45505188220136E+015;Pregão Eletrônico Contratação de emp resa para fornecimento de café torrado e moído, água mineral e açúcar refinado, visando atende r as necessidades de consumo da SR/DPF/RJ, para o exercício de 2014.;Publicado;Eletrônico;Nacional;200356;CAFÉ;4200;16,05;Café em pó homogêneo, torrado e moído, 100% (cem por cento) arábiva, tipo superior, obtido a partir de grãos tipo 2 a 6 cob   classificação oficial brasileira (tabela 3 da instrução normativa nº 08/2003 do ministério da agricultura, pecuária e abastecimen;false;homologado;9.38;false;NA;NA;QUILOGRAMA;NA;/pregoes/doc/pregao/2003560000172013;NORMAL
47491;2013-06-24T11:00:00;2013-06-12T10:00:00;2013-06-12T10:00:00;12/06/2013;Rua Buenos Aires N. 40 2º Andar  Centro - Centro/RJ;Presidente da Cpl;3,8909005000192E+016;NA;5;ANDREA VALENCA NEVES;192013;NA;2013400238;Pregão Eletrônico Aquisição de 600 ( seiscentos) kg de café e 980 (novecentos e oite nta) kg de açucar;Publicado;Eletrônico;Nacional;389090;CAFÉ;600;16,1;CAFÉ, EM PÓ HOMOGÊNEO, TORRADO E MOÍDO, CONSTITUÍDOS DE GRÃO DE CAFÉ TIPO 8 COB OU MELHORES, COM NO MÁXIMO 20% EM PESO DE GRÃOS COM DEFEITOS PRETOS, VERDES E OU ARDIDOS (PVA)=, EVITANDO PRESENÇA DE GRÃOS PRETO-VERDES E FERMENTADOS, GOSTO PREDOMINANTE DE C;false;homologado;9.50;false;NA;NA;KG;NA;/pregoes/doc/pregao/3890900000192013;NORMAL
3652;2013-04-02T10:00:00;2013-03-20T08:00:00;2013-03-20T08:00:00;20/03/2013;Av. Djalma Batista, 1018 - Chapada/AM;Membro de Cpl;2,5001505000012E+016;NA;5;MARCO ANTONIO FRANCO DE SOUZA;12013;NA;2,50090002582013E+016;Pregão Eletrônico Aquisição de matri al de consumo café, açúcar, água mineral e gá s.;Publicado;Eletrônico;Nacional;250015;CAFÉ;6000;16,3;Café em pó homogêneo, torrado e moído, constituído de grãos tipo 6 COB (Classificação Oficial Brasileira), com selo da ABIC, com máximo 10% em peso de grãos com defeitos pretos, verdes e ou ardidos (PVA) e ausente de grãos pretos ou verdes e fermentados, ;false;homologado;9.98;false;NA;NA;QUILOGRAMA;NA;/pregoes/doc/pregao/2500150000012013;NORMAL
46589;2013-04-29T09:00:00;2013-04-17T08:00:00;2013-04-17T08:00:00;17/04/2013;Av. Francisco Bernardino, 165 - Sala 406 - Centro - /MG;Diretor de Administração;1,5812305000162E+016;NA;5;FABIANO TEIXEIRA;162013;NA;2,32230002092013E+016;Pregão Eletrônico Registro de Preços de GÊNEROS ALIMENTÍCIOS;Publicado;Eletrônico;Nacional;158123;CAFÉ;24;16,3;CAFÉ, APRESENTAÇÃO PÓ, CARACTERÍSTICAS ADICIONAIS SOLÚVEL, CAPUCCINO;false;homologado;16.30;false;NA;NA;FRASCO 200,00 G;NA;/pregoes/doc/pregao/1581230000162013;NORMAL
4871;2014-05-29T09:00:00;2014-05-19T09:00:00;2014-05-19T09:00:00;19/05/2014;Av. Alberto Nepomuceno S/n - Centro/CE;Ordenador de Despesas;1,6004705000012E+016;NA;5;DENILSON MOREIRA SANCHES;12014;NA;64305004516/1-95;Pregão Eletrônico Registro de preços para eventual aquisição de GÊNEROS ALIMENTÍCIO S (QS);Publicado;Eletrônico;Nacional;160047;CAFÉ;5000;16,5;CAFÉ SUPERIOR TORRADO E MOÍDO (VÁCUO PURO), MÍNIMO DE 6,0 PONTOS DE QUALIDADE GLOBAL DA BEBIDA (ACOMPANHADO DO LAUDO DO RESPECTIVO LOTE A CADA ENTREGA) (ESPECIFICAÇÕES DETALHADAS NA PORT. Nº 06-COLOG, DE 16.OUT.12).;false;homologado;9.00;false;NA;NA;KG;NA;/pregoes/doc/pregao/1600470000012014;NORMAL
4916;2014-05-29T09:00:00;2014-05-19T09:00:00;2014-05-19T09:00:00;19/05/2014;Av. Alberto Nepomuceno S/n - Centro/CE;Ordenador de Despesas;1,6004705000012E+016;NA;5;DENILSON MOREIRA SANCHES;12014;NA;64305004516/1-95;Pregão Eletrônico Registro de preços para eventual aquisição de GÊNEROS ALIMENTÍCIO S (QS);Publicado;Eletrônico;Nacional;160047;CAFÉ;5000;16,5;CAFÉ SUPERIOR TORRADO E MOÍDO (VÁCUO PURO), MÍNIMO DE 6,0 PONTOS DE QUALIDADE GLOBAL DA BEBIDA (ACOMPANHADO DO LAUDO DO RESPECTIVO LOTE A CADA ENTREGA) (ESPECIFICAÇÕES DETALHADAS NA PORT. Nº 06-COLOG, DE 16.OUT.12).;false;homologado;9.00;false;NA;NA;KG;NA;/pregoes/doc/pregao/1600470000012014;NORMAL
4961;2014-05-29T09:00:00;2014-05-19T09:00:00;2014-05-19T09:00:00;19/05/2014;Av. Alberto Nepomuceno S/n - Centro/CE;Ordenador de Despesas;1,6004705000012E+016;NA;5;DENILSON MOREIRA SANCHES;12014;NA;64305004516/1-95;Pregão Eletrônico Registro de preços para eventual aquisição de GÊNEROS ALIMENTÍCIO S (QS);Publicado;Eletrônico;Nacional;160047;CAFÉ;5000;16,5;CAFÉ SUPERIOR TORRADO E MOÍDO (VÁCUO PURO), MÍNIMO DE 6,0 PONTOS DE QUALIDADE GLOBAL DA BEBIDA (ACOMPANHADO DO LAUDO DO RESPECTIVO LOTE A CADA ENTREGA) (ESPECIFICAÇÕES DETALHADAS NA PORT. Nº 06-COLOG, DE 16.OUT.12).;false;homologado;9.00;false;NA;NA;KG;NA;/pregoes/doc/pregao/1600470000012014;NORMAL
1759;2013-06-03T09:00:00;2013-05-20T09:30:00;2013-05-20T09:30:00;17/05/2013;Br 364 Km 202 - Vila Salmen - Vila Goulart/MT;Ordenador de Despesas;1,6015905000012E+016;NA;5;HALLEY DE FARIA OLIVEIRA;12013;NA;6,45530001412013E+016;Pregão Eletrônico Aquisição de Gêner os alimentícios, materiais de acondicionamento e embalagens, copa e cozinha e gás engarrafado.;Publicado;Eletrônico;Nacional;160159;CAFÉ;500;16,56;CAFÉ DESCAFEINADO INSOLÚVEL, APRESENTANDO O SELO DE PUREZA DA ABIE, DE 1º QUALIDADE, PACOTE COM 250g.;false;homologado;6.00;false;NA;NA;PACOTE COM 250g;NA;/pregoes/doc/pregao/1601590000012013;NORMAL
2035;2013-06-03T09:00:00;2013-05-20T09:30:00;2013-05-20T09:30:00;17/05/2013;Br 364 Km 202 - Vila Salmen - Vila Goulart/MT;Ordenador de Despesas;1,6015905000012E+016;NA;5;HALLEY DE FARIA OLIVEIRA;12013;NA;6,45530001412013E+016;Pregão Eletrônico Aquisição de Gêner os alimentícios, materiais de acondicionamento e embalagens, copa e cozinha e gás engarrafado.;Publicado;Eletrônico;Nacional;160159;CAFÉ;500;16,56;CAFÉ DESCAFEINADO INSOLÚVEL, APRESENTANDO O SELO DE PUREZA DA ABIE, DE 1º QUALIDADE, PACOTE COM 250g.;false;homologado;6.00;false;NA;NA;PACOTE COM 250g;NA;/pregoes/doc/pregao/1601590000012013;NORMAL
2311;2013-06-03T09:00:00;2013-05-20T09:30:00;2013-05-20T09:30:00;17/05/2013;Br 364 Km 202 - Vila Salmen - Vila Goulart/MT;Ordenador de Despesas;1,6015905000012E+016;NA;5;HALLEY DE FARIA OLIVEIRA;12013;NA;6,45530001412013E+016;Pregão Eletrônico Aquisição de Gêner os alimentícios, materiais de acondicionamento e embalagens, copa e cozinha e gás engarrafado.;Publicado;Eletrônico;Nacional;160159;CAFÉ;500;16,56;CAFÉ DESCAFEINADO INSOLÚVEL, APRESENTANDO O SELO DE PUREZA DA ABIE, DE 1º QUALIDADE, PACOTE COM 250g.;false;homologado;6.00;false;NA;NA;PACOTE COM 250g;NA;/pregoes/doc/pregao/1601590000012013;NORMAL
2587;2013-06-03T09:00:00;2013-05-20T09:30:00;2013-05-20T09:30:00;17/05/2013;Br 364 Km 202 - Vila Salmen - Vila Goulart/MT;Ordenador de Despesas;1,6015905000012E+016;NA;5;HALLEY DE FARIA OLIVEIRA;12013;NA;6,45530001412013E+016;Pregão Eletrônico Aquisição de Gêner os alimentícios, materiais de acondicionamento e embalagens, copa e cozinha e gás engarrafado.;Publicado;Eletrônico;Nacional;160159;CAFÉ;500;16,56;CAFÉ DESCAFEINADO INSOLÚVEL, APRESENTANDO O SELO DE PUREZA DA ABIE, DE 1º QUALIDADE, PACOTE COM 250g.;false;homologado;6.00;false;NA;NA;PACOTE COM 250g;NA;/pregoes/doc/pregao/1601590000012013;NORMAL
52466;2014-08-13T09:00:00;2014-07-31T08:00:00;2014-07-31T08:00:00;31/07/2014;Av. Presid. Jusc.kubitschek, 7500 - Benfica - Juiz de Fora, Mg - /MG;Ordenador de Despesas;1,6800605000252E+016;Portal www.comprasgovername ntais.gov.br;5;ALEXANDRE GARCIA KURY;252014;NA;2014/00157/168006;Pregão Eletrônico Gêneros Alimentíci os;Publicado;Eletrônico;Nacional;168006;BALA;200;16,56;BALA SABOR ARTIFICIAL DE CAFÉ, TIPO BRAZILIAN COFFEE, PACOTE COM 700 G;false;homologado;7.90;false;NA;NA;PACOTE COM 700 G;NA;/pregoes/doc/pregao/1680060000252014;NORMAL
30373;2013-07-30T10:00:00;2013-07-17T09:00:00;2013-07-17T09:00:00;17/07/2013;Rua Professora Sandália Monzon, 210, - Santa Cândida/PR;Pregoeiro;2,0036405000082E+016;NA;5;ANERIO NEREU MESSIAS FERREIRA;82013;NA;8,38501295520137E+015;Pregão Eletrônico Aquisição de insum os de copa (Café, Açúcar, Chás e Adoçante).;Publicado;Eletrônico;Nacional;200364;CAFÉ;4500;16,6;Café, torrado e moído, extra forte, tipo superior ou gourmet, em embalagem a vácuo de 500 gramas ou de 01 (um) quilograma, com selo de qualidade ABIC ou Laudo equivalente, com validade (na entrega) não inferior a 06 (seis) meses.;false;homologado;9.35;false;NA;NA;quilograma;NA;/pregoes/doc/pregao/2003640000082013;NORMAL
9611;2013-10-22T10:30:00;2013-10-10T08:00:00;2013-10-10T08:00:00;10/10/2013;Av. Jorge Teixeira, 86 - Roque - Nova Porto Velho/RO;Ag. Administrativo;1,3012805000032E+016;NA;5;VANDERLY CARPINA FARIAS CASARA;32013;NA;2,10790000982013E+016;Pregão Eletrônico Eventual aquisição de materiais de consumo diversos, para atender a Ceplac/Suero e seus Escritórios.;Publicado;Eletrônico;Nacional;130128;CAFÉ;1000;16,63;CAFÉ, TORRADO E MOÍDO DE 1ª QUALIDADE, EXTRA FORTE, EMBALADO A VÁCUO, ACONDICIONADO EM EMBALAGEM RÍGIDA/PRENSADA DE 500 GRAMAS, TIPO CAIXINHA.;false;homologado;13.00;false;NA;NA;QUILOGRAMA;NA;/pregoes/doc/pregao/1301280000032013;NORMAL
22655;2013-06-05T10:00:00;2013-05-22T08:00:00;2013-05-22T08:00:00;22/05/2013;Av. Leopoldo de Matos, 2329 - Bairro Tamandare - Guajara Mirim - Tamandaré/RO;Ordenador de Despesas;1,6034605000052E+016;NA;5;REGINALDO VIEIRA DE ABREU;52013;NA;PA 00057/2013;Pregão Eletrônico Registro de preços para eventual aquisição de gêneros alimentício s, visando atender às necessidades do Comando d e Fronteira Rondônia/6º Batalhão de Infantaria de Selva,;Publicado;Eletrônico;Nacional;160346;CAFÉ;400;16,72;CAFÉ, TIPO CAPPUCINO SOLÚVEL, APRESENTAÇÃO PÓ, TIPO EMBALAGEM COMUM;false;homologado;8.98;false;NA;NA;FRASCO 400,00 G;NA;/pregoes/doc/pregao/1603460000052013;NORMAL
41941;2013-12-13T10:00:00;2013-12-03T08:00:00;2013-12-03T08:00:00;03/12/2013;Av. Padre Julio Maria Lombaerd, 4301 - Alvorada - /AP;Ordenador de Despesas;1,6002605000132E+016;O Edital encontra-se dispon ível na SALC/CPL do CFAP/34º BIS.;5;JULIO CESAR MARTINS DUARTE;132013;NA;6,42710009202013E+016;"Pregão Eletrônico Registro de preços pelo prazo de 12 (doze) meses, para o fornecim ento de MATERIAL DE CONSUMO; para atender às ne cessidades do CFAP/34° BIS, conforme especifica ções discriminadas no anexo I  termo de referê ncia.";Publicado;Eletrônico;Nacional;160026;CAFÉ;1000;16,75;CAFÉ, NOME CAFE MOIDO;false;homologado;15.39;false;NA;NA;PCT;NA;/pregoes/doc/pregao/1600260000132013;NORMAL
42441;2013-12-13T10:00:00;2013-12-03T08:00:00;2013-12-03T08:00:00;03/12/2013;Av. Padre Julio Maria Lombaerd, 4301 - Alvorada - /AP;Ordenador de Despesas;1,6002605000132E+016;O Edital encontra-se dispon ível na SALC/CPL do CFAP/34º BIS.;5;JULIO CESAR MARTINS DUARTE;132013;NA;6,42710009202013E+016;"Pregão Eletrônico Registro de preços pelo prazo de 12 (doze) meses, para o fornecim ento de MATERIAL DE CONSUMO; para atender às ne cessidades do CFAP/34° BIS, conforme especifica ções discriminadas no anexo I  termo de referê ncia.";Publicado;Eletrônico;Nacional;160026;CAFÉ;1000;16,75;CAFÉ, NOME CAFE MOIDO;false;homologado;15.39;false;NA;NA;PCT;NA;/pregoes/doc/pregao/1600260000132013;NORMAL
53240;2015-02-25T10:00:00;2015-02-10T09:00:00;2015-02-10T09:00:00;10/02/2015;Rua Joao Diogo, Nr  458 - Comercio - Centro/PA;Ordenador de Despesas;1,6016305000262E+016;NA;5;VALMIR PACHECO JUNIOR;262014;NA;6,43190000392014E+016;Pregão Eletrônico Registrar preços, pelo prazo máximo de 12 (doze) meses, para o fo rnecimento dos gêneros alimentícios, destinados às Organizações Militares do Exército Brasilei ro, pertencentes a 8ª Região Militar (8ª RM), c lassificados como Quantitati;Publicado;Eletrônico;Nacional;160163;CAFÉ;46500;16,75;CAFÉ TORRADO E MOÍDO  ITEM DE ACORDO COM O ITEM 2.5.1, TIPO ´A´ (TRADICIONAL) DO CEAS (CATÁLOGO DE ESPECIFICAÇÕES DOS ARTIGOS DE SUBSISTÊNCIA)  EB40-C-30.001 EXÉRCITO BRASILEIRO  COMANDO LOGÍSTICO DIRETORIA DE ABASTECIMENTO;false;homologado;7.99;false;NA;NA;QUILOGRAMA;NA;/pregoes/doc/pregao/1601630000262014;NORMAL
29909;2014-08-28T10:00:00;2014-08-18T08:00:00;2014-08-18T08:00:00;18/08/2014;Rua Abunã, 1759 - S. J. Bosco/RO;Pregoeiro;2,0004605000072E+016;APÓS A FASE DE LANCES, A LI CITANTE VENCEDORA deverá encaminhar proposta co m planilha detalhada de preços PARA O ITEM CORR ESPONDENTE E RESPECTIVOS SUBITENS, DE ACORDO CO M O QUE CONSTA DA TABELA DO ITEM 3 DO TERMO DE REFERÊNCIA.;5;EDIVAN ALVES LIMA;72014;NA;131000498201492;Pregão Eletrônico Registro de Preços para a aquisição de material de consumo, confo rme especificações e quantidades constantes do Termo de Referência (Anexo I), para atender as necessidades das unidades do Ministério Público Federal em Rondônia.;Publicado;Eletrônico;Nacional;200046;CAFÉ;180;16,86;CAFÉ, NOME CAFE MOIDO, CONFORME ESPECIFICAÇÕES E QUANTIDADES CONSTANTES DO TERMO DE REFERÊNCIA (OBS: APÓS A FASE DE LANCES, O FORNECEDOR DEVERÁ ENCAMINHAR PROPOSTA COM OS PREÇOS UNITÁRIOS DETALHADOS);false;homologado;15.40;false;NA;NA;KG;15.30;/pregoes/doc/pregao/2000460000072014;NORMAL
29923;2014-08-28T10:00:00;2014-08-18T08:00:00;2014-08-18T08:00:00;18/08/2014;Rua Abunã, 1759 - S. J. Bosco/RO;Pregoeiro;2,0004605000072E+016;APÓS A FASE DE LANCES, A LI CITANTE VENCEDORA deverá encaminhar proposta co m planilha detalhada de preços PARA O ITEM CORR ESPONDENTE E RESPECTIVOS SUBITENS, DE ACORDO CO M O QUE CONSTA DA TABELA DO ITEM 3 DO TERMO DE REFERÊNCIA.;5;EDIVAN ALVES LIMA;72014;NA;131000498201492;Pregão Eletrônico Registro de Preços para a aquisição de material de consumo, confo rme especificações e quantidades constantes do Termo de Referência (Anexo I), para atender as necessidades das unidades do Ministério Público Federal em Rondônia.;Publicado;Eletrônico;Nacional;200046;CAFÉ;180;16,86;CAFÉ, NOME CAFE MOIDO, CONFORME ESPECIFICAÇÕES E QUANTIDADES CONSTANTES DO TERMO DE REFERÊNCIA (OBS: APÓS A FASE DE LANCES, O FORNECEDOR DEVERÁ ENCAMINHAR PROPOSTA COM OS PREÇOS UNITÁRIOS DETALHADOS);false;homologado;15.40;false;NA;NA;KG;15.30;/pregoes/doc/pregao/2000460000072014;NORMAL
29937;2014-08-28T10:00:00;2014-08-18T08:00:00;2014-08-18T08:00:00;18/08/2014;Rua Abunã, 1759 - S. J. Bosco/RO;Pregoeiro;2,0004605000072E+016;APÓS A FASE DE LANCES, A LI CITANTE VENCEDORA deverá encaminhar proposta co m planilha detalhada de preços PARA O ITEM CORR ESPONDENTE E RESPECTIVOS SUBITENS, DE ACORDO CO M O QUE CONSTA DA TABELA DO ITEM 3 DO TERMO DE REFERÊNCIA.;5;EDIVAN ALVES LIMA;72014;NA;131000498201492;Pregão Eletrônico Registro de Preços para a aquisição de material de consumo, confo rme especificações e quantidades constantes do Termo de Referência (Anexo I), para atender as necessidades das unidades do Ministério Público Federal em Rondônia.;Publicado;Eletrônico;Nacional;200046;CAFÉ;180;16,86;CAFÉ, NOME CAFE MOIDO, CONFORME ESPECIFICAÇÕES E QUANTIDADES CONSTANTES DO TERMO DE REFERÊNCIA (OBS: APÓS A FASE DE LANCES, O FORNECEDOR DEVERÁ ENCAMINHAR PROPOSTA COM OS PREÇOS UNITÁRIOS DETALHADOS);false;homologado;15.40;false;NA;NA;KG;15.30;/pregoes/doc/pregao/2000460000072014;NORMAL
31855;2013-07-22T10:00:00;2013-07-10T08:00:00;2013-07-10T08:00:00;10/07/2013;Rua Jornalista Belizario de Lima 263 - Vila Fortuna - /MS;Pregoeiro;2,5501205000092E+016;NA;5;LUZIMAR PEREIRA DE MELO;92013;NA;2,51850101612013E+016;Pregão Eletrônico Registro de preços para futuras aquisições de materiais de consum o (café, açúcar, garrafa e outros), para atende r a Superintendência Estadual do Mato Grosso do Sul.;Publicado;Eletrônico;Nacional;255012;CAFÉ;1500;16,86;Café, torrado, moído, alto vácuo, embalado em embalagem de 500gr, com validade de no mínimo 01 ano.;false;homologado;8.80;false;NA;NA;Quilo;NA;/pregoes/doc/pregao/2550120000092013;NORMAL
33716;2013-03-06T09:00:00;2013-02-19T08:00:00;2013-02-19T08:00:00;19/02/2013;Rua Tiradentes Nº 1388 - Centro - /RS;Ordenador de Despesas;1,6042605000102E+016;NA;5;CLAUDIO JOSE DA SILVA RANGEL;102012;NA;6,44600006102012E+016;Pregão Eletrônico Registro de Preços para aquisição eventual de artigos de Subsistê ncia, por conta do Quantitativo de Rancho (QR) não perecíveis para abastecimento das Organizaç ões Militares (OM) da área da 3ª Divisão de Exé rcito,;Publicado;Eletrônico;Nacional;160426;CAFÉ;1386;16,9;CAFÉ, NOME CAFE MOIDO;false;homologado;8.00;false;NA;NA;QUILOGRAMA;NA;/pregoes/doc/pregao/1604260000102012;NORMAL
33911;2013-03-06T09:00:00;2013-02-19T08:00:00;2013-02-19T08:00:00;19/02/2013;Rua Tiradentes Nº 1388 - Centro - /RS;Ordenador de Despesas;1,6042605000102E+016;NA;5;CLAUDIO JOSE DA SILVA RANGEL;102012;NA;6,44600006102012E+016;Pregão Eletrônico Registro de Preços para aquisição eventual de artigos de Subsistê ncia, por conta do Quantitativo de Rancho (QR) não perecíveis para abastecimento das Organizaç ões Militares (OM) da área da 3ª Divisão de Exé rcito,;Publicado;Eletrônico;Nacional;160426;CAFÉ;1386;16,9;CAFÉ, NOME CAFE MOIDO;false;homologado;8.00;false;NA;NA;QUILOGRAMA;NA;/pregoes/doc/pregao/1604260000102012;NORMAL
12301;2014-11-07T11:00:00;2014-10-27T08:00:00;2014-10-27T08:00:00;27/10/2014;Av. Djalma Batista 1018 - Chapada/AM;Agente Administrativo;2,5001505000032E+016;NA;5;MARCO ANTONIO FRANCO DE SOUZA;32014;NA;2,50090023772014E+016;Pregão Eletrônico Registrar preço pa ra aquisição de café e adoçante para atender ao NEMS/AM;Publicado;Eletrônico;Nacional;250015;CAFÉ;1000;17;CAFÉ em pó homogêneo, torrado e moído, constituído de grãos tipo 6 COB (Classificação Oficial Brasileira), com selo da ABIC, com máximo 10% em peso de grãos com defeitos pretos, verdes e ou ardidos (PVA) e ausente de grãos pretos ou verdes e fermentados, ;false;homologado;9.00;false;NA;NA;QUILOGRAMA;15.00;/pregoes/doc/pregao/2500150000032014;NORMAL
32052;2014-05-22T14:00:00;2014-05-09T08:00:00;2014-05-09T08:00:00;09/05/2014;Rua Santos Dumont,  Nr. 149 - Bairro Sao Jose/MG;Ordenador de Despesas Delegado;1,2002505000092E+016;NA;5;CARLOS HILARIO DE CASTRO;92014;NA;6,75500024902014E+016;Pregão Eletrônico Registro de Preços para aquisição de gêneros alimentícios e mater ial de copa e cozinha.;Publicado;Eletrônico;Nacional;120025;BALA;300;17,25;BALAS BUTTER TOFFE, SABORES CARAMELO, CHOCOLATE, CEREJA E CAFÉ, VALIDADE MÍNIMA DE 12 MESES, EMBALAGEM DE 900G.;false;homologado;10.98;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/1200250000092014;NORMAL
12582;2013-01-29T13:30:00;2013-01-07T08:00:00;2013-01-07T08:00:00;07/01/2013;Rua Gen Eurico Gaspar Dutra, 831 - Estreito/SC;Ordenador de Despesas;1,6044305000042E+016;NA;5;ANDRE HENRIQUE RIBEIRO CACHO;42012;NA;6,40700006762012E+016;Pregão Eletrônico Aquisição de gêner os alimentícios.;Publicado;Eletrônico;Nacional;160443;CAFÉ;36;17,45;CAFÉ, NOME CAFE MOIDO;false;homologado;6.17;false;NA;NA;PCT 500 G;NA;/pregoes/doc/pregao/1604430000042012;NORMAL
33206;2014-07-28T10:00:00;2014-07-15T10:00:00;2014-07-15T10:00:00;15/07/2014;Av. 14 de Março, S/nº - Centro - Centro/MS;Ordenador de Despesa;7,8681005000092E+016;NA;5;EBER MONTENEGRO MOURA;92014;NA;6,33480001812014E+016;Pregão Eletrônico Gêneros Alimentíci os;Publicado;Eletrônico;Nacional;786810;CAFÉ;200;17,47;CAFÉ, TIPO SOLÚVEL, APRESENTAÇÃO GRANULADO, TIPO EMBALAGEM COMUM;false;homologado;1.21;false;NA;NA;FRASCO 200,00 G;NA;/pregoes/doc/pregao/7868100000092014;NORMAL
725;2013-03-20T10:00:00;2013-03-08T09:00:00;2013-03-08T09:00:00;08/03/2013;Br 414 Km 4 - Zona Rural - Anapolis (caixa Postal 811) - /GO;Ordenador de Despesas;1,2008005000012E+016;NA;5;SERGIO RODRIGUES PEREIRA BASTOS JUNIOR;12013;NA;672810297112013;Pregão Eletrônico Registro de preços de gêneros de alimentação.;Publicado;Eletrônico;Nacional;120080;CAFÉ;3000;17,5;CAFÉ, NOME CAFE MOIDO CAFÉ, TORRADO, MOÍDO, A VÁCUO, EXTRA FORTE, COM SELO DE PUREZA E QUALIDADE DA ABIC, 100% CAFÉ, PACOTE C/500G;false;homologado;8.90;false;NA;NA;KG;NA;/pregoes/doc/pregao/1200800000012013;NORMAL
35698;2013-05-09T10:00:00;2013-04-25T09:00:00;2013-04-25T09:00:00;25/04/2013;Rua Santos Dumont,  Nr. 149 - Sao Jose/MG;Ordenador de Despesas;1,2002505000112E+016;NA;5;JOSE ANTONIO DA SILVEIRA;112013;NA;6,75500015392013E+016;Pregão Eletrônico Registro de preços para eventual aquisição de gêneros alimentício s e material de consumo (material de copa e coz inha) para a Seção de Subsistência da EPCAR.;Publicado;Eletrônico;Nacional;120025;CAFÉ;1000;17,57;CAFÉ TORRADO EM GRÃOS ESPECIAL PARA CAFÉ EXPRESSO (100% ARÁBICO, COM CERTIFICADO PQC (PROGRAMA DE QUALIDADE DO CAFÉ) DA ABIC, EM PLENA VALIDADE.VALIDADE 12 MESES.  EMBALAGEM DE 500 GR.;false;homologado;14.98;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/1200250000112013;NORMAL
5035;2014-04-23T09:00:00;2014-04-08T09:00:00;2014-04-08T09:00:00;08/04/2014;Av. Visconde de Sao Leopoldo, 198 - Engenho do Meio/PE;Ordenador de Despesas;1,6019405000012E+016;NA;5;ULISSES PORTEIRO;12014;NA;6,43180326392014E+016;Pregão Eletrônico Registro de preços para aquisição de Gêneros Alimentícios do quan do QS na área da 7ªRM/7ªDE. titativo de Subsistência (QS) relacionados nest e Edital, onde também se encontram indicadas as quantidades, as características, as especifica ;Publicado;Eletrônico;Nacional;160194;CAFÉ;33600;17,75;Café moído, tipo superior ou gourmet, moagem média fina.;false;homologado;17.68;false;NA;NA;Kg;NA;/pregoes/doc/pregao/1601940000012014;NORMAL
